transaction_id,reason_code,transaction_amount,avs_match,cvv_match,device_trust_score,ip_geo_match,delivery_confirmed,is_digital_good,customer_history_days,prior_disputes,confounder_feature,dispute_won
txn_015650,10.4,182.42,True,True,0.343,True,True,True,556,0,40.627,1
txn_015651,10.4,181.77,True,True,0.29,False,True,False,726,0,41.948,0
txn_015652,13.3,45.19,True,False,0.187,False,True,False,134,0,67.972,0
txn_015653,10.4,21.63,True,True,0.285,False,True,False,534,0,51.014,0
txn_015654,13.3,15.74,True,True,0.789,True,True,False,56,0,51.22,1
txn_015655,10.4,24.53,True,True,0.555,True,True,False,411,0,51.324,1
txn_015656,13.1,10.97,True,True,0.751,True,True,True,782,0,42.013,0
txn_015657,4853,1060.06,True,True,0.451,True,True,True,985,0,60.437,1
txn_015658,10.4,351.3,True,True,0.34,True,True,False,148,0,29.716,0
txn_015659,13.1,221.08,True,False,0.808,False,True,False,499,0,40.406,0
txn_015660,13.1,16.16,True,True,0.691,True,False,False,861,0,26.859,0
txn_015661,10.4,50.27,True,True,0.489,True,False,False,435,1,23.506,1
txn_015662,13.1,383.98,False,True,0.817,True,False,False,507,0,71.475,0
txn_015663,13.1,5.0,True,True,0.096,True,True,False,63,0,83.458,1
txn_015664,13.3,69.21,True,True,0.158,True,True,False,446,0,63.995,1
txn_015665,11.1,138.48,True,True,0.707,True,False,False,157,0,60.099,1
txn_015666,13.1,55.58,False,True,0.457,True,True,False,680,0,59.477,1
txn_015667,10.4,203.89,True,True,0.91,False,True,False,423,0,75.443,0
txn_015668,13.3,49.67,True,True,0.716,True,False,False,492,0,61.46,1
txn_015669,10.4,19.65,True,True,0.003,True,False,False,781,1,43.007,0
txn_015670,13.3,27.53,True,True,0.808,True,True,True,436,0,55.419,1
txn_015671,13.3,92.84,True,True,0.549,False,False,True,105,0,29.006,0
txn_015672,10.4,75.31,True,True,0.651,False,False,True,925,0,39.659,0
txn_015673,11.1,265.18,True,True,0.958,False,False,False,652,0,53.251,1
txn_015674,4853,124.23,False,True,0.946,True,True,False,240,1,66.007,0
txn_015675,11.1,98.73,True,False,0.384,False,False,False,765,0,88.407,0
txn_015676,13.1,205.12,True,True,0.337,False,True,True,698,0,39.199,0
txn_015677,13.1,119.96,False,True,0.278,True,True,False,524,0,75.224,0
txn_015678,4853,145.62,True,True,0.548,True,True,False,916,0,17.219,0
txn_015679,13.1,5.0,True,True,0.519,True,True,False,417,0,34.565,1
txn_015680,11.1,36.96,True,True,0.764,True,False,False,9,0,57.624,1
txn_015681,10.4,59.63,True,True,0.579,True,True,True,871,0,45.195,1
txn_015682,10.4,191.69,True,True,0.747,True,True,False,879,0,68.713,1
txn_015683,13.3,61.17,True,True,0.136,True,False,False,281,0,52.831,1
txn_015684,13.3,672.45,True,True,0.496,True,False,True,98,1,46.159,0
txn_015685,13.3,120.44,True,True,0.402,True,False,True,623,1,44.908,1
txn_015686,4853,17.11,True,True,0.277,True,True,False,137,0,49.402,0
txn_015687,10.4,157.1,False,False,0.789,True,False,False,196,0,57.902,0
txn_015688,10.4,48.35,False,True,0.857,False,False,False,778,0,58.078,1
txn_015689,4853,168.54,False,True,0.406,True,False,True,208,0,62.971,1
txn_015690,10.4,31.84,True,True,0.671,True,True,False,815,0,60.527,1
txn_015691,13.3,54.66,True,True,0.186,True,True,False,403,0,71.747,1
txn_015692,13.1,195.12,True,True,0.566,True,False,False,662,0,53.601,0
txn_015693,10.4,94.65,True,True,0.388,True,True,False,653,0,55.853,0
txn_015694,10.4,183.58,True,True,0.599,False,False,False,416,0,64.253,1
txn_015695,13.1,17.53,True,True,0.019,True,False,True,383,0,73.276,1
txn_015696,4853,151.48,True,True,0.394,True,True,False,112,0,58.686,1
txn_015697,13.3,98.03,True,True,0.524,True,True,False,372,0,49.371,0
txn_015698,13.3,43.41,True,True,0.974,True,False,False,441,0,68.542,1
txn_015699,13.1,43.52,True,True,0.981,True,False,False,221,0,54.21,0
txn_015700,10.4,56.27,True,False,0.505,True,False,False,909,1,43.558,1
txn_015701,10.4,442.75,True,True,0.179,True,True,True,526,1,38.195,0
txn_015702,13.1,185.56,False,False,0.304,True,True,True,821,0,72.637,0
txn_015703,10.4,54.25,False,True,0.356,True,True,False,215,0,41.613,0
txn_015704,10.4,8.27,True,True,0.225,True,True,True,782,0,55.214,0
txn_015705,13.1,297.11,False,True,0.746,True,True,False,374,1,27.877,1
txn_015706,13.1,187.53,True,True,0.055,False,True,False,935,0,50.62,0
txn_015707,10.4,135.55,True,True,0.452,True,True,True,241,0,35.626,1
txn_015708,13.1,5.48,True,True,0.933,True,False,False,486,0,58.613,0
txn_015709,13.1,160.98,True,True,0.772,True,False,True,969,0,61.117,1
txn_015710,10.4,21.34,True,True,0.233,True,True,False,703,0,48.931,1
txn_015711,4853,164.46,True,True,0.059,True,True,False,157,0,49.814,0
txn_015712,10.4,140.92,True,True,0.775,False,True,False,20,0,33.141,1
txn_015713,4853,30.34,True,False,0.123,False,True,False,733,0,44.261,0
txn_015714,10.4,223.15,True,True,0.003,True,True,True,401,0,56.911,0
txn_015715,4853,81.34,True,True,0.041,False,False,False,940,0,42.203,0
txn_015716,10.4,198.89,True,True,0.618,False,False,True,775,0,41.967,1
txn_015717,13.3,52.72,False,False,0.129,True,True,False,576,2,39.633,0
txn_015718,13.1,41.25,False,True,0.205,True,False,False,152,0,44.09,0
txn_015719,13.3,328.32,True,False,0.04,False,True,True,976,0,34.161,1
txn_015720,13.1,48.92,True,True,0.542,True,True,False,441,1,47.725,1
txn_015721,10.4,66.65,True,True,0.085,False,False,False,421,0,43.375,0
txn_015722,13.3,41.82,True,True,0.233,False,True,False,956,1,50.344,0
txn_015723,10.4,13.94,True,True,0.479,True,False,False,241,0,61.594,1
txn_015724,4853,199.48,True,False,0.019,False,True,False,864,1,59.751,0
txn_015725,10.4,199.7,True,True,0.514,True,True,True,467,0,67.095,0
txn_015726,13.1,78.86,True,True,0.164,True,False,True,638,0,66.975,0
txn_015727,13.3,48.22,True,True,0.605,False,False,True,791,0,62.281,0
txn_015728,13.1,30.75,True,True,0.258,True,True,False,317,0,38.225,1
txn_015729,10.4,488.58,False,True,0.816,True,True,False,89,0,47.942,0
txn_015730,13.3,32.67,True,True,0.684,True,False,False,325,1,65.082,1
txn_015731,13.3,131.97,True,True,0.561,True,True,True,642,0,40.571,0
txn_015732,4853,28.23,True,True,0.638,True,False,False,877,0,31.157,1
txn_015733,13.1,401.3,True,False,0.999,True,False,True,92,0,52.937,0
txn_015734,13.1,256.82,True,True,0.401,True,False,False,938,0,25.537,0
txn_015735,13.1,272.38,True,True,0.346,True,False,False,491,2,27.415,1
txn_015736,10.4,256.65,True,True,0.561,True,False,False,86,0,48.599,1
txn_015737,13.3,234.14,False,True,0.074,True,True,True,30,0,54.674,0
txn_015738,13.1,63.61,True,True,0.072,True,True,False,327,0,46.585,1
txn_015739,13.1,106.8,True,True,0.61,True,False,True,930,0,46.004,1
txn_015740,13.1,536.37,True,True,0.728,False,False,True,611,0,24.79,0
txn_015741,13.3,29.33,False,True,0.747,False,False,False,937,0,30.467,0
txn_015742,4853,84.02,False,True,0.674,True,False,True,260,0,39.685,0
txn_015743,13.3,208.27,True,True,0.749,False,True,False,221,0,25.014,0
txn_015744,13.1,275.67,True,True,0.36,True,True,False,0,0,62.17,1
txn_015745,13.3,90.03,True,True,0.771,False,True,False,747,1,40.407,1
txn_015746,13.3,587.45,True,True,0.222,True,True,True,869,0,43.271,1
txn_015747,10.4,61.11,True,True,0.317,True,True,False,586,0,28.101,1
txn_015748,10.4,19.51,False,True,0.036,False,False,True,340,0,67.438,0
txn_015749,10.4,135.07,True,True,0.886,True,False,False,922,0,44.034,1
txn_015750,13.1,177.68,True,True,0.689,False,False,True,334,0,82.813,0
txn_015751,11.1,65.5,True,True,0.925,False,True,False,702,0,39.362,1
txn_015752,13.1,90.96,True,True,0.324,True,False,False,985,0,39.513,0
txn_015753,13.1,455.92,True,True,0.878,True,True,False,375,1,75.911,1
txn_015754,4853,11.61,True,True,0.558,True,True,True,630,0,68.614,1
txn_015755,11.1,76.6,True,False,0.8,False,False,True,812,0,29.031,1
txn_015756,13.3,30.72,True,True,0.521,True,False,False,511,0,37.16,1
txn_015757,10.4,85.99,False,True,0.021,False,True,False,231,0,68.232,0
txn_015758,10.4,132.99,False,True,0.496,True,True,False,954,0,64.511,0
txn_015759,10.4,87.35,True,False,0.761,True,False,True,916,0,52.694,0
txn_015760,10.4,251.33,True,True,0.97,True,False,True,645,0,42.598,0
txn_015761,10.4,50.02,False,True,0.614,True,True,False,732,0,63.727,1
txn_015762,13.1,121.19,True,True,0.707,False,False,False,106,0,58.767,0
txn_015763,10.4,606.68,True,True,0.907,False,True,False,250,0,55.792,0
txn_015764,10.4,425.95,True,True,0.771,False,True,True,441,0,16.282,1
txn_015765,10.4,229.6,True,True,0.835,False,False,True,650,0,25.411,1
txn_015766,13.3,411.24,False,False,0.722,True,True,True,713,0,63.85,0
txn_015767,13.3,282.21,True,True,0.541,False,True,True,325,0,58.421,0
txn_015768,13.1,187.99,False,True,0.707,True,True,True,894,0,50.646,1
txn_015769,10.4,29.01,True,True,0.139,True,True,True,679,0,59.417,1
txn_015770,13.1,307.98,True,True,0.111,True,True,False,457,0,54.013,1
txn_015771,10.4,233.54,True,True,0.39,True,True,True,367,0,66.975,1
txn_015772,10.4,28.73,False,False,0.13,True,False,False,665,0,28.872,0
txn_015773,4853,15.17,True,False,0.41,False,False,False,173,0,42.629,0
txn_015774,4853,24.93,True,True,0.905,False,False,False,731,0,54.085,1
txn_015775,13.3,295.76,True,True,0.785,True,True,False,575,0,57.994,0
txn_015776,4853,45.17,True,True,0.277,True,True,False,100,0,43.749,1
txn_015777,13.3,165.07,True,True,0.929,True,True,True,509,0,71.033,1
txn_015778,10.4,206.47,False,True,0.07,True,True,True,347,0,34.333,1
txn_015779,4853,112.16,True,True,0.514,True,False,False,523,0,69.79,1
txn_015780,10.4,5.0,False,True,0.162,False,False,False,726,1,45.504,0
txn_015781,13.3,89.33,True,False,0.334,True,True,True,877,0,46.423,0
txn_015782,10.4,24.64,True,True,0.38,False,True,False,954,0,43.212,1
txn_015783,13.1,380.68,True,True,0.427,False,True,False,640,0,60.411,1
txn_015784,13.3,231.88,True,True,0.687,True,False,True,352,0,52.692,1
txn_015785,13.1,19.92,True,True,0.662,True,False,True,112,0,79.124,1
txn_015786,10.4,187.39,True,True,0.534,True,True,False,405,0,42.598,1
txn_015787,13.1,302.44,True,True,0.269,True,True,False,524,0,52.948,1
txn_015788,13.1,122.53,True,True,0.357,False,False,False,434,0,47.461,0
txn_015789,4853,68.28,True,True,0.191,True,False,False,697,0,25.558,0
txn_015790,13.3,138.49,True,True,0.064,True,True,False,335,0,43.316,1
txn_015791,13.1,270.25,True,True,0.353,True,False,True,223,1,37.734,1
txn_015792,10.4,19.69,True,False,0.568,True,False,False,606,0,63.872,0
txn_015793,11.1,62.5,True,True,0.525,True,False,False,311,1,43.161,0
txn_015794,10.4,393.29,True,True,0.648,True,True,True,350,0,35.714,0
txn_015795,10.4,101.18,True,True,0.274,True,True,False,253,0,31.869,1
txn_015796,13.1,231.99,True,False,0.464,True,True,True,957,0,59.186,0
txn_015797,4853,7.02,True,False,0.966,True,True,False,918,0,39.757,0
txn_015798,10.4,96.91,True,True,0.351,False,True,True,80,0,77.001,0
txn_015799,10.4,22.5,True,True,0.438,True,True,False,834,0,28.007,1
txn_015800,13.1,140.39,False,True,0.084,True,False,False,598,1,53.897,1
txn_015801,10.4,447.47,False,False,0.141,True,True,True,581,0,57.496,0
txn_015802,13.1,94.43,False,True,0.642,True,True,False,508,0,40.352,1
txn_015803,13.1,32.04,True,False,0.951,False,True,True,931,1,39.909,0
txn_015804,13.1,123.4,True,False,0.933,False,True,False,818,0,40.299,1
txn_015805,10.4,234.86,True,True,0.558,False,False,False,537,0,54.951,1
txn_015806,10.4,78.71,True,True,0.485,True,True,True,545,0,48.95,1
txn_015807,11.1,5.0,True,False,0.971,False,False,True,373,0,64.634,0
txn_015808,4853,389.44,True,True,0.556,False,False,False,330,0,38.854,0
txn_015809,10.4,59.5,True,True,0.933,True,True,False,694,0,75.551,1
txn_015810,10.4,335.5,False,True,0.823,False,True,True,528,0,42.508,0
txn_015811,10.4,188.42,True,False,0.518,True,False,False,851,0,42.327,0
txn_015812,13.3,317.71,False,True,0.231,True,True,False,803,0,37.023,0
txn_015813,13.3,177.67,False,True,0.511,True,False,False,220,0,77.468,1
txn_015814,13.1,145.62,True,True,0.733,False,False,True,182,0,61.351,0
txn_015815,13.3,607.92,True,True,0.738,True,True,False,441,0,36.293,1
txn_015816,13.3,79.11,True,False,0.847,False,True,False,229,0,41.014,0
txn_015817,4853,121.2,True,True,0.469,False,True,True,446,0,53.641,1
txn_015818,10.4,147.49,True,True,0.501,True,False,False,335,0,42.0,1
txn_015819,10.4,73.57,True,True,0.032,False,False,False,264,0,32.966,0
txn_015820,10.4,17.15,True,True,0.424,True,False,True,164,0,41.436,1
txn_015821,4853,57.15,False,True,0.812,True,True,True,870,0,48.165,1
txn_015822,13.3,18.89,True,False,0.613,True,True,True,827,0,56.256,1
txn_015823,13.1,46.61,True,True,0.035,True,True,False,402,0,41.984,0
txn_015824,10.4,50.94,True,True,0.262,True,True,True,231,0,47.447,0
txn_015825,10.4,291.69,True,True,0.67,True,False,False,434,0,22.722,1
txn_015826,10.4,762.03,True,True,0.692,False,True,False,991,0,55.829,0
txn_015827,13.1,71.94,True,True,0.699,True,True,False,794,0,51.664,1
txn_015828,10.4,324.46,False,True,0.381,True,True,True,109,0,65.559,0
txn_015829,10.4,177.46,True,True,0.594,True,False,True,597,0,57.264,1
txn_015830,13.3,151.35,True,True,0.54,True,False,True,141,0,20.574,1
txn_015831,10.4,398.0,True,True,0.855,True,True,False,750,0,19.691,1
txn_015832,13.1,153.65,True,True,0.134,True,True,False,976,0,31.834,1
txn_015833,10.4,5.0,True,True,0.193,True,False,True,320,0,35.403,1
txn_015834,11.1,14.08,True,True,0.911,False,False,False,494,0,32.939,0
txn_015835,13.1,135.01,True,True,0.303,True,True,True,760,1,63.387,1
txn_015836,4853,83.97,False,True,0.78,True,True,False,771,0,53.154,1
txn_015837,13.1,47.7,True,True,0.91,True,True,False,539,0,22.218,1
txn_015838,4853,317.82,True,False,0.472,True,False,True,635,0,70.982,0
txn_015839,4853,253.06,True,True,0.39,True,False,False,919,0,31.663,1
txn_015840,13.1,145.35,True,False,0.379,False,True,False,906,0,76.433,0
txn_015841,4853,449.94,True,True,0.51,True,True,True,466,0,33.955,1
txn_015842,13.1,91.37,True,True,0.328,False,False,True,711,0,41.688,0
txn_015843,13.1,70.67,True,True,0.883,True,True,True,118,0,40.003,1
txn_015844,10.4,21.6,False,False,0.481,True,False,True,772,0,63.384,0
txn_015845,13.1,7.42,True,False,0.025,False,True,False,52,0,22.751,0
txn_015846,13.3,464.02,False,True,0.324,False,True,False,634,0,63.139,1
txn_015847,13.3,14.41,True,True,0.331,True,True,False,773,0,58.381,1
txn_015848,10.4,72.13,True,True,0.762,True,False,True,856,0,59.919,1
txn_015849,13.1,19.7,True,False,0.792,False,False,False,161,0,83.415,0
txn_015850,10.4,64.86,False,True,0.863,False,False,True,320,0,67.569,0
txn_015851,13.3,289.09,True,True,0.921,True,True,True,638,0,55.805,1
txn_015852,10.4,139.39,True,True,0.825,True,False,False,90,0,37.115,1
txn_015853,4853,39.74,False,True,0.281,True,False,True,826,0,50.559,1
txn_015854,10.4,74.25,False,True,0.37,True,False,False,967,0,67.918,1
txn_015855,10.4,364.09,False,True,0.565,True,False,True,624,0,79.39,0
txn_015856,4853,67.77,True,True,0.069,False,True,False,540,0,62.331,0
txn_015857,13.1,163.96,True,True,0.762,True,False,False,689,0,43.049,0
txn_015858,10.4,11.26,True,True,0.478,False,False,False,609,0,47.368,1
txn_015859,13.1,235.44,True,True,0.925,True,True,False,27,0,38.48,1
txn_015860,10.4,214.89,True,True,0.707,True,True,False,793,0,69.853,1
txn_015861,4853,30.13,True,True,0.713,False,True,False,661,0,71.335,1
txn_015862,13.1,434.45,True,False,0.181,False,True,True,506,0,68.488,0
txn_015863,10.4,117.08,True,True,0.958,False,True,False,346,0,57.19,1
txn_015864,13.1,339.45,True,True,0.971,True,False,False,99,0,56.461,1
txn_015865,10.4,81.32,True,True,0.59,False,True,True,508,1,69.029,0
txn_015866,13.3,131.65,True,True,0.203,False,True,False,402,0,63.071,0
txn_015867,4853,34.97,True,True,0.082,True,True,True,515,0,49.417,0
txn_015868,4853,11.79,True,True,0.777,False,True,False,610,0,50.257,1
txn_015869,13.1,17.54,True,True,0.632,True,True,False,74,0,43.901,1
txn_015870,13.1,125.97,False,True,0.158,True,False,True,651,0,44.183,0
txn_015871,10.4,55.87,True,True,0.805,True,True,False,612,0,43.01,1
txn_015872,13.3,267.94,True,True,0.176,True,True,False,529,0,34.165,1
txn_015873,13.1,276.61,True,True,0.189,False,True,True,788,0,29.327,0
txn_015874,13.1,55.89,True,True,0.568,True,False,True,106,0,43.496,1
txn_015875,4853,81.84,True,True,0.499,False,True,False,834,0,45.389,0
txn_015876,10.4,162.95,True,True,0.625,True,False,False,269,0,61.269,1
txn_015877,10.4,22.06,True,True,0.524,True,False,True,372,0,82.176,1
txn_015878,10.4,121.44,False,True,0.832,False,False,False,648,0,62.044,1
txn_015879,10.4,139.07,False,False,0.005,False,False,False,542,0,68.678,0
txn_015880,10.4,562.01,False,True,0.392,True,True,True,375,0,53.455,0
txn_015881,13.1,60.66,True,True,0.82,False,True,False,686,0,41.332,1
txn_015882,13.1,89.85,True,True,0.548,True,True,False,211,1,77.687,1
txn_015883,10.4,63.85,True,True,0.989,True,True,True,393,0,59.506,0
txn_015884,13.3,284.11,True,False,0.98,False,False,True,415,1,30.265,0
txn_015885,10.4,45.81,True,False,0.959,True,True,False,620,0,46.433,1
txn_015886,13.3,12.49,True,True,0.98,True,True,True,579,0,62.168,1
txn_015887,13.1,385.84,True,True,0.537,False,True,False,686,1,52.476,1
txn_015888,13.1,88.11,True,False,0.504,True,False,False,738,0,67.893,1
txn_015889,4853,122.93,False,True,0.515,True,True,False,740,0,32.057,1
txn_015890,10.4,28.4,True,False,0.007,True,True,False,65,0,47.219,0
txn_015891,13.1,177.63,True,True,0.215,True,True,False,594,0,56.812,1
txn_015892,4853,5.0,True,True,0.185,True,True,True,158,0,38.828,1
txn_015893,13.1,64.93,True,True,0.132,True,False,True,809,0,57.257,0
txn_015894,10.4,13.82,True,True,0.247,True,True,True,94,0,63.229,0
txn_015895,13.1,24.05,False,True,0.989,True,True,False,286,1,68.954,1
txn_015896,13.3,146.65,True,True,0.003,True,True,False,746,0,36.378,0
txn_015897,4853,286.31,True,True,0.478,False,True,True,680,0,45.035,0
txn_015898,10.4,127.92,True,False,0.835,True,True,False,651,0,85.786,1
txn_015899,10.4,31.62,True,True,0.369,True,False,False,552,0,54.694,0
txn_015900,13.1,36.62,False,True,0.307,False,False,False,998,0,47.219,0
txn_015901,10.4,60.24,True,True,0.456,False,True,True,441,0,64.054,1
txn_015902,10.4,21.59,True,False,0.806,True,True,False,667,0,40.601,0
txn_015903,10.4,16.31,False,False,0.273,True,True,False,861,0,55.074,1
txn_015904,10.4,119.71,True,True,0.883,True,False,True,985,0,46.267,1
txn_015905,10.4,374.16,False,True,0.265,True,True,True,113,0,49.663,0
txn_015906,4853,29.83,True,True,0.381,True,False,False,156,0,46.028,0
txn_015907,10.4,232.14,True,False,0.394,False,False,True,402,0,28.047,0
txn_015908,10.4,60.45,True,True,0.659,True,True,True,835,0,46.141,0
txn_015909,10.4,201.15,True,True,0.122,False,True,False,843,0,55.583,0
txn_015910,4853,54.58,True,False,0.271,True,False,True,763,0,52.672,0
txn_015911,13.3,121.51,True,True,0.123,True,False,True,84,0,27.741,1
txn_015912,13.3,75.17,True,True,0.139,True,True,True,107,1,75.888,0
txn_015913,10.4,499.38,True,True,0.441,True,True,False,302,0,46.425,1
txn_015914,11.1,5.0,True,True,0.618,True,True,True,633,0,36.552,1
txn_015915,13.1,199.86,False,True,0.595,True,True,True,675,0,69.722,0
txn_015916,10.4,147.34,True,False,0.744,False,True,True,604,0,60.848,0
txn_015917,13.1,123.15,True,True,0.65,True,True,False,370,0,30.362,1
txn_015918,11.1,55.9,True,True,0.793,False,False,True,880,0,66.976,1
txn_015919,13.3,29.93,True,True,0.893,True,False,True,0,0,33.441,1
txn_015920,4853,6.87,True,True,0.591,True,False,False,184,0,69.258,1
txn_015921,4853,279.02,True,True,0.965,True,True,False,188,0,45.859,0
txn_015922,10.4,66.18,True,True,0.253,True,False,False,920,0,29.839,0
txn_015923,13.1,114.86,False,True,0.756,False,False,True,891,0,58.067,0
txn_015924,10.4,30.2,True,True,0.68,False,True,False,425,0,36.115,0
txn_015925,4853,186.5,True,False,0.596,True,True,True,960,0,31.992,0
txn_015926,10.4,5.0,True,True,0.12,False,False,False,763,1,60.382,0
txn_015927,4853,61.24,True,True,0.388,True,False,True,542,0,61.824,1
txn_015928,13.1,504.63,True,True,0.63,True,True,True,636,0,42.35,1
txn_015929,13.1,237.3,True,True,0.795,False,True,True,27,0,67.731,1
txn_015930,10.4,23.03,True,True,0.019,True,False,False,975,0,31.091,1
txn_015931,13.1,60.14,True,True,0.217,True,True,False,710,0,51.34,1
txn_015932,4853,8.83,True,True,0.905,True,True,True,352,1,29.116,1
txn_015933,10.4,69.4,True,True,0.033,False,False,False,427,0,29.334,0
txn_015934,13.1,23.1,True,True,0.127,True,False,True,837,0,56.592,0
txn_015935,10.4,10.29,False,True,0.774,True,False,False,245,0,51.448,1
txn_015936,13.1,52.47,False,False,0.584,False,True,True,616,0,39.481,0
txn_015937,10.4,445.42,True,True,0.966,True,True,False,288,0,40.865,1
txn_015938,10.4,224.23,True,True,0.921,True,True,True,46,1,39.083,1
txn_015939,4853,675.27,True,True,0.701,True,True,False,915,0,73.002,1
txn_015940,13.1,138.99,True,True,0.132,True,True,False,372,0,82.875,1
txn_015941,10.4,11.6,True,True,0.285,False,True,False,321,0,71.875,0
txn_015942,13.1,472.27,True,True,0.382,False,True,False,601,0,37.467,1
txn_015943,10.4,144.61,True,True,0.191,True,True,True,922,0,52.503,0
txn_015944,10.4,183.57,False,True,0.905,True,False,False,416,0,46.726,1
txn_015945,13.1,111.53,False,True,0.351,False,False,True,82,0,39.842,0
txn_015946,10.4,199.98,True,True,0.44,False,True,True,499,0,50.926,0
txn_015947,13.3,239.56,True,True,0.52,False,True,False,690,0,41.134,1
txn_015948,13.1,65.55,True,True,0.979,True,True,True,713,0,47.415,1
txn_015949,13.3,149.29,False,True,0.51,True,True,False,128,0,52.065,1
txn_015950,4853,313.25,True,False,0.451,False,False,False,918,0,41.732,0
txn_015951,10.4,383.15,True,True,0.009,True,False,True,837,0,69.42,0
txn_015952,13.1,54.68,True,True,0.087,True,False,False,318,0,71.748,0
txn_015953,13.1,252.33,True,True,0.763,False,True,False,99,0,40.926,1
txn_015954,10.4,5.0,False,True,0.222,True,False,False,8,0,52.386,0
txn_015955,11.1,24.41,True,True,0.542,True,True,True,37,0,58.106,1
txn_015956,13.3,1031.2,True,True,0.107,True,False,True,732,0,40.643,1
txn_015957,13.1,170.36,True,True,0.884,True,True,True,134,0,55.206,1
txn_015958,13.1,62.14,True,True,0.372,True,True,False,808,0,50.129,1
txn_015959,10.4,39.52,True,True,0.092,True,False,False,50,0,41.575,1
txn_015960,13.1,241.92,True,False,0.168,True,True,False,191,0,12.533,1
txn_015961,13.3,162.26,True,True,0.286,True,True,True,438,0,44.196,0
txn_015962,13.1,191.23,True,True,0.195,True,True,False,792,0,44.345,1
txn_015963,10.4,202.13,True,True,0.74,True,True,False,937,1,42.638,1
txn_015964,13.3,10.13,True,True,0.418,True,False,True,407,0,44.097,0
txn_015965,13.1,47.86,False,True,0.701,True,False,False,839,1,49.439,0
txn_015966,13.1,342.99,True,True,0.122,True,True,True,109,0,36.985,1
txn_015967,13.1,127.07,True,True,0.37,True,True,False,523,0,37.522,1
txn_015968,13.1,99.05,True,False,0.63,True,False,True,664,0,50.368,0
txn_015969,13.3,36.14,False,True,0.158,True,True,False,808,0,41.778,1
txn_015970,4853,41.26,True,True,0.541,True,True,False,899,0,61.603,1
txn_015971,10.4,138.33,True,True,0.114,True,True,False,989,0,32.848,1
txn_015972,4853,412.9,False,True,0.247,True,True,False,542,0,64.175,1
txn_015973,13.1,170.98,True,True,0.696,False,False,True,632,0,45.472,0
txn_015974,13.3,100.37,True,True,0.089,True,False,False,294,0,30.673,1
txn_015975,4853,163.23,True,True,0.175,True,True,False,514,0,22.874,1
txn_015976,13.1,239.95,False,True,0.844,False,False,True,128,0,52.252,0
txn_015977,11.1,262.93,True,True,0.943,True,True,True,785,0,73.155,1
txn_015978,10.4,124.19,False,True,0.998,True,True,False,745,1,41.596,1
txn_015979,10.4,131.82,True,False,0.775,True,True,True,764,0,54.273,0
txn_015980,13.3,6.87,True,True,0.607,True,False,False,90,1,60.518,1
txn_015981,4853,5.0,True,True,0.381,False,False,False,158,1,58.241,0
txn_015982,4853,192.94,False,True,0.595,True,True,False,211,0,45.679,1
txn_015983,13.3,148.6,True,True,0.223,True,True,False,919,0,50.014,1
txn_015984,13.1,652.52,False,True,0.57,True,False,True,230,0,38.313,0
txn_015985,13.1,350.1,True,False,0.191,True,True,False,201,0,32.277,1
txn_015986,4853,343.72,True,True,0.234,False,False,True,577,0,52.556,1
txn_015987,13.1,67.34,True,True,0.818,True,True,False,849,0,56.0,1
txn_015988,13.3,168.96,False,True,0.383,False,False,False,108,0,22.11,0
txn_015989,13.1,211.97,False,True,0.275,False,False,False,260,0,45.745,0
txn_015990,13.3,368.41,False,True,0.873,True,False,False,369,1,72.641,0
txn_015991,13.1,142.86,True,True,0.878,True,True,True,189,0,41.459,1
txn_015992,4853,77.24,False,True,0.289,False,True,True,996,0,65.202,0
txn_015993,13.1,92.98,True,True,0.038,True,True,False,642,0,61.827,1
txn_015994,4853,148.62,True,True,0.217,True,True,False,719,0,38.528,1
txn_015995,10.4,369.41,True,True,0.226,True,False,False,417,1,66.654,0
txn_015996,13.1,796.65,False,True,0.49,True,True,False,979,0,56.251,0
txn_015997,13.3,67.66,True,True,0.477,True,True,True,361,0,50.716,0
txn_015998,13.3,320.43,True,True,0.435,True,True,True,777,0,48.881,0
txn_015999,4853,116.65,True,True,0.071,True,True,True,481,0,48.248,0
txn_016000,10.4,326.25,True,False,0.673,True,True,False,504,0,54.493,0
txn_016001,10.4,124.92,True,True,0.128,True,True,False,109,0,63.207,1
txn_016002,13.1,5.0,True,True,0.748,True,False,True,329,0,44.94,1
txn_016003,10.4,262.91,True,True,0.165,True,True,False,176,1,47.827,0
txn_016004,4853,5.0,True,True,0.585,True,True,False,272,0,52.253,1
txn_016005,10.4,490.96,True,True,0.841,True,True,False,26,0,59.593,1
txn_016006,13.1,228.58,True,False,0.199,True,True,True,607,0,35.164,0
txn_016007,10.4,7.45,True,True,0.757,False,True,False,115,0,48.472,1
txn_016008,13.1,231.76,True,True,0.254,False,True,False,423,0,56.53,1
txn_016009,13.1,116.77,True,True,0.661,True,False,True,6,0,66.355,0
txn_016010,10.4,5.0,True,True,0.934,True,True,False,338,0,39.601,1
txn_016011,13.1,67.06,True,True,0.307,True,True,False,944,0,41.318,1
txn_016012,13.1,557.17,True,False,0.823,True,False,True,145,0,60.784,1
txn_016013,4853,11.76,True,True,0.13,False,True,False,716,0,31.063,0
txn_016014,10.4,79.04,True,False,0.699,True,True,True,321,0,68.895,0
txn_016015,13.1,362.7,True,True,0.232,False,True,False,75,0,53.381,1
txn_016016,4853,19.6,True,True,0.308,True,True,False,916,0,70.189,0
